12-01	toraangatittiyoqaqtoksaonngilaq ikayoqtoiyyotimot qipanaqsioticayanngoaqtomot nangminiq inoosinganot, ilanginnot, angirranganot offaloonniit titirarsimayoktooqnikkot, opaktoiyoqaqtoksaongilarlo narsoangoningacot offalo inottiafaqoticiyaoyyo tinganot. kinakkotoinnalimaattiaq piyonnaotiqarpot sapommiyaotiqanirmot piqoyamit akiraqarotaolirloni tamaonatoinnaq, qipaliqtitaoloni offaliinniit opaktoqtaonikkot.
13-00	ilanga 13.
13-00	kinakkotoinnalimaattiat piyonnaotiqarpot isomarsoronnaotimot aolayarornirmot ammalo angirraqaqataoyonnarnirmot kiklilioqtaosimayoni atonit nonaqaqfioyoni.
13-01	kinakkottoinnattiat piyonnaotiqarpot qimaiyonnarnirmik nonamik, piqasiotillocolo nangminik nonaciyaminik, ammalo otironnainnarloni nangminiq kinakkotoinnait nonallaringminot.
14-00	ilanga 14.
14-00	kinakkotoinnalimaattiat piyonnaotiqarpot qinirsainirmik ammalo qofiasootiqarnirmik asimi nonanginni ayoqsaloarnirmot inooyyotiksaonayaqtomot nikacinngiloarlhoco anollaktitaociaqnikoonirmit.
14-01	taanna piyonnaoti ikayoqtoiyyotilioqsimanngitoinnarialik qanoilisimayoqartilloco anollaksiqtittinasoartomot tamaanitoinnaq saqkilaqiloni cafamaliorotiliangosimanngittomit piqoyanik sorairnot offaloonnit piqoyanit kiclormongaaq piyyotiqarloni ammalo soraanganioniaqtoticot taakkoticoonaq inooqaticiittiartittiyionasoaqtinot katoyyiyioyot silaryoarmionot.
15-00	ilanga 15.
15-00	kinallotoinnalimaattiat piyonnaotiqarpot kisoonirmicot (soorlo inoonikkot, allaonikkot).
15-01	aqsaaqtaotoinnariaqaqtoksaonngilaq kinatoinnattiaq angotiop offaloonniit arnaop kisooningacot sacloqittisimayoqaqtoksaonngilarlo piyonnaotinga asiyyirloco angotiot offalloonniik arnaop kisoonircanot.
16-00	ilanga 16.
16-00	angotik ammalo arnait inirsimalirtot arraacomini, kiclilioqtaosimayoksaonngilat inooqarrniaqtaonirmicot aoqaticinngimot, kisooningacot offaloonniit malingnirmicot tokisiarfingminik, piyonnaotiqarpot aippaqtaaronnarnirmot ammalo ilaniktoronnarlhotik. isomaqsoronnarotiqarpot ayyiotoinnarlotik piyonnaotinot katititaoyonnarnirmot, aippaqtaarsimanirmicot katititaomalloni ammalo afittisimaningani.
16-01	katititaofiqaronnarayarlhoni kisimi attongiqtaomannginnikkot tamatomonga ammalo tamaiticot angiqtaomaotiqattiaroni aippanicomannitoaroni.
16-02	ilaciit pillattaangongmata ammalo tonngafiollotik inooqaticiinot ataosiolingaotiongmata inoosirmot ammalo sapommiyaotiqaronnarnikkot inooqatimiktoticot nonamikticolloonniit.
17-00	ilanga 17.
17-00	kinakkotoinnalimaattiaq nangminiqaqtoksaotioyonnaqpot nonamik inotootiloco tamatomoonaloonniit kotoyyiqatiqaqnikkot asiticot.
17-01	aqsaaqtaotoinnariaqaqtoksaonngilaq kinatoinnattiaq angotiot nangminiriyanganik.
18-00	ilanga 18.
18-01	kinakkotoinnattiat piyonnaotiqarpot isomaqsorotiqarlhoticlo isomanirmik, oyyiqsarnirmik ammalo toksiarficifaktaminikminik; taannalo piyonnaoti piqasioyyisimacilloni isomaqsoronnarnirmik asianot toksiariarfiqaromalironi offaloonniit okpirfiqaromalironi, ammalo nanitoinnaq offaloonniit inotooyyiloni, atoromaconiok toksiarficiyamicot offaloonniit okpirniriyamicot ilinniaqtittinikkot, piyarioqsainikkot, nirsoinikkot ammalo naottiqsoinikkot.
19-00	ilanga 19.
19-01	kinakkotoinnattiat piyonnaotiqarpot isomaqsoronnaotiqarlhoticlo isomaliarisimayatit ammalo oqallaoticisimayarnot; tamanna piyonnaotioyoq piqasioyyisomacifoq isomaqsoronnarnirmik isomaliarisimayaticot noqkaqtitaonngilloni ammalo kinirsaqtaonngilloni, piloco ammalo tosaqtittiyonnarnikkot ammalo isomaciyaosimayoticot nalliakkotoinnaq tosaronnaotiticot ammalo tamakkoa soqoticinngillocit sapommiyaiyionasoaqtot.
20-00	ilanga 20.
20-00	kinakkotoinnattiat piyonnaotiqarpot isomaqsoronnarnirmot sailimatittiarasoarnirmot katimaryoarnirmi katoyyiqaticiingnikkollo.
20-01	kinatoinnarmik opaloomanaqtorsoqtittiyoqaqtoksaonngilaq atafiqarnioliqolloco katoyyiqaticiicfioyomot.
21-00	ilanga 21.
21-00	kinakkotoinnattiat piyonnaotiqarpot ilaoyonnarnirmik cafamamot angotiop offaloonniit arnaop nonaciyamini, toraangallariktomik offalo isomacisimayaminik isomaqsottiarloni niroarsisimayoksaonirmot kiccaqtoiyioyonik.
21-01	kinakkotoinattiat piyonnaotiqarpot ayyitoinnaolotik pifiksaotaoyonik nanitoinnaq kiccaqtoiyyotinot angotiop offaloonniit arnaop nonaciyamini.
21-02	piyomayamikticot kinakkotoinnait tonngafiqattiaqtoksaofot ayonngiffiqarnirmik cafamamot; oqallaotaollattiiqtoksaofaq qangatoinnaq niroarniqallattiiqtillocolo silaryoarmiolimiini ammalo ayyioyomik niroaronnarfiqarloni ammalo takoyaottailirriarlonirttioq niroattaminik niroaqfiqaqtitaksaoyoq offaloonniit ayyiqsoqataoyomik isomaqsorfiqaqtoksaoyoq niroarnirmot piciarotiliarisimayolimaakkot.
22-00	ilanga 22.
22-01	kinakkotoinnattiat, ilaciyaoyoq inooqatiminot, piyonnaotiqarpoq inoosiirmot qanoiroyoktailiyyotimot ammalo iyyiriyaittiariaqaqtoksaollonilo, nanitoinnaq nonaqaqnilimikkkot ikayoqtoiyyotaoyanot ammalo silaryoarmionot katoyyiqaticiingnikkot ammalo maliklocit katoyyiqaticiicfioyomot ammalo ikayoqtoiyyotaoyonik ammalo iliqkositoqaliriotinot piyonnaotinot sotairfiqaqtittiyoqaqtoksaonngiloq angotiot naalaktaoyyotiksanganik ammalo isomarsorloni pifalliatirinirmik angoti nangminirsoariyomayaminik.
23-00	ilanga 23.
23-00	kinakkotoinnattiat piyonnaotiqarpot sanayaksaqaromanirmot, isomarsorlotik niroariyaminik sanafiksariyomayaminit, ilitoinnarnikkot ammalo pikkomiciyaqaqnirsaonikkot qanoinninga sanayaksaop ammalo sapommiyaotiqariaqarnikkot sanafiksaqanngaloaqattarninngi pilloco.
23-01	kinakkotoinnattiat, nalliangnotoinnaq inooqanniaqtoqaqtoksaonngiloq, piyonnaotiqarmat ayyiotitaottiartomik akiliqsoangonirmot ammalo ayyiqsooyyaoloni sanafiqaronnarnirmot.
23-02	kinakkotoinnattiat sanafiqaqtot piyonnaotiqarpot ilitoinnarnikkot ammalo pikkomiciyaqaqnirsaonikkot qoyaliotitoqarnikkot nalonailititaosimayyoticiniarmacot nangminiq ammalo angotiop ilani atootiqallattiiqtoqoticinirmicot inoosikkot naalaktaoyonnarniqarloni, ammalo pititaosimayonnarnikkot, piyariaqarnitoarpat, asitocot toriinganiqartilloco inoosirmot sapommiyaotiqariaqarnirmot.
23-03	kinakkotoinnattiat piyonnaotiqarpot sanamanikkot ammalo katotilloco taorsoonikkot ataosiolingayyotioyonot sapommiyaotioqolloco angotiop offaloonniit arnaop pikkomiciyanginnot.
