05-01	paishaacikavum kruuravum avamaanakaravumaaya riitiyila aaroottum perumaarrarut. aarrakkum attarattilulllla shikssakalla nalakukayumarut.
06-00	vakupp 6.
06-01	niyamadrssttyaa eetoraallakkum eetoru sthalattum amgiikarannattinu avakaashamunntt.
07-00	vakupp 7.
07-01	niyamattinu munapila ellaavarum tulyaraann. yaatoru bheedavum kuuttaate niyamaanusrtamaaya rakssakk ellaavarrakkum arrahatayullllatumaann. ii prakhyaapanatte aarengkilum lamghikkukayaannengkila attaram pravrttikallila ninnum rakssateettuvaanulllla adhikaaram ellaavarrakkum ullllataann.
08-00	vakupp 8.
08-01	vyavasthaapitamaaya bharannattaalum niyamattaalum sammatikkappetttta avakaashangngalle lamghiccu aarengkilum pravarrattikkukayaannengkila niyamaanusrtamaaya pratividhi teettunnatinulllla adhikaaram ellaavarrakkum unnttaayirikkunnataann.
09-00	vakupp 9.
09-01	kaarannam kuuttaate yaatoraalleeyum arrasrrrr ceyyaanum, tattavila vekkuvaanum, naattukattattaanum paattullllatalla.
10-00	vakupp 10.
10-01	svatantravum pakssapaatamillaattatumaaya koottati mumpaake tanrre avakaashangngalleeyum adhikaarangngalleeyumkurriccu turrannuparrayunnatinnum tannila aaroopikkunna kurrrrattekkurriccu vaadikkunnatinnum eetoraallakkum adhikaaramullllataann.
11-00	vakupp 11.
11-01	kurrrravaalliykku vaadikkunnatinnu sakala sandarrabhangngallum nalaki niyamaanusrtamaayi parasyamaaya oru vicaarannakku sheessam kurrrram telliyunnatuvare eetoru kurrrravaalliyeeyum niraparaadhiyennu karuteennttataann.
11-02	nilavilirikkunna niyamangngallakkanusaricca shikssakalla maatramee eetoraallakkum nalakuvaana paattulllluu.
12-00	vakupp 12.
12-01	kaarannam kuuttaate yaatoraallutte svakaaryajiivitattilum kuttumbajiivitattilum ellluttukuttukallilum kai kattattuvaana paattullllatalla ennutanneyalla, yaatoraallutte svabhaavatteeyum antassineeyum kaarannam kuuttaate aaksseepikkuvaanum paattullllatalla. aarengkilum itinnetiraayi pravrttikkukayaannengkila niyamaanusrtamaaya rakssaneettuvaana eetoraallakkum adhikaaramullllataann.
13-00	vakupp 13.
13-01	ataat raajyaatirrattiykkullllila svatantramaayi taamasikkunnatinnum sanycarikkunnatinnum eetoraallakkum avakaashamullllataann.
13-02	tanrre svantam raajyavum marrrreetoru raajyavum vittunnatinnum tanrre raajyatteeykku mattangngivarunnatinumulllla adhikaaram eetoraallakkumullllataann.
14-00	vakupp 14.
14-01	upadravangngallila ninn rakssateetti anyaraajyangngallila jiivikkuvaanulllla adhikaaram ellaavarrakkum ullllataann.
14-02	raassttriiyangngallallaatta kurrrrangngallakkum aikyaraassttra samghattanaatatvangngallakkum etiraaya krtyangngallakkum meelapparranynya niyamam baadhakamalla.
15-00	vakupp 15.
15-01	pauratvattin ellaavarrakkum avakaashamunntt
15-02	akaarannamaayi yaatoraallilaninnum pauratvam ettuttukallayaana paattilla. atupoole tanne pauratvam maarrrruvaanulllla avakaashatte tattayuvaanum paattilla.
16-00	vakupp 16.
16-01	jaatimatadeeshabheedamenyee praayapuurratti vanna eetoraallakkum vivaaham ceytu kuttumbasthanaakaanulllla avakaashamunntt. vivaahitaraakuvaanum vaivaahikajiivitam nayikkuvaanum vivaahamoocanattinnum avarrakku tulyaavakaashangngallunntt.
16-02	vadhuuvaranmaarutte puurrannnnasammatattoottukuutti maatramee vivaahabandhattileerrappettaana paattulllluu.
16-03	kuttumbam samudaayattinrre svaabhaavikavum attisthaanaparavumaaya ghattakamaayatinaala atu samudaayattila ninnum raajyattila ninnum rakssaye arrahikkunnu.
17-00	vakupp 17.
17-01	svantamaayum kuuttttukuuttiyum vastuvahakallutte uttamasthanaakuvaana eetoraallakkum avakaashamunntt.
17-02	kaarannamkuuttaate aarutte mutalum pitticcettukkuvaana paattullllatalla.
18-00	vakupp 18.
18-01	svatantracintakkum svatantra matavishvaasattinum ellaavarrakkum adhikaaramunntt. orrrrakkaayoo kuuttttamaayittanneeyoo matam maarruvaanum parasyamaayoo rahasyamaayoo tanrre matavishvaasangngalle prakattippikkuvaanum aacarikkuvaanum aaraadhikkaanumulllla adhikaaravum itilatanne attangngiyirikkunnu.
19-00	vakupp 19.
19-01	svatantramaaya abhipraayaprakattanattinnu ellaavarrakkum adhikaaramunntt. ataayat yaatoru tattassavumkuuttaate abhipraayangngalle aaraayuvaanum marrrrullllavarrakk eetorupaadhiyila kuuttiyum yaatoratirrattikalleyum kannakkaakkaate ellaayittattumettikkuvaanulllla adhikaaravumunnttennu taalapparyam.
20-00	vakupp 20.
20-01	samaadhaanaparamaayi yoogam ceerunnatinn ellaavarrakkum adhikaaramunntt.
20-02	oru pratyeeka samghattila ceeruvaana aareyum nirrabandhikkuvaana paattullllatalla.
21-00	vakupp 21.
21-01	neerittttoo svatantramaayi tiranynyettukkappetttta pratinidhikalla valllikkoo avaravarutte raajyattile bharannattila pangkettukkuvaana ellaavarrakkum adhikaaramunntt.
21-02	avaravarutte raajyatte potukaaryangngallila praveeshikkaana ellaavarrakkum tulyamaaya avakaashamunntt.
21-03	janahitamaayirikkannam bharannaadhikaarattinrre attisthaanam. janangngallutte hitam ittakkittakkunnttaavunna svatantramaaya potutiranynyettuppukallakonntt reekhappettuttunnataann. tiranynyettuppu svakaarya voottttu sampradaayattiloo tattulyamaayatum svatantravumaaya marrrreetengkilum vidhattiloo aayirikkannam
22-00	vakupp 22.
22-01	samudaayattile oramgamaayatukonnttu samudaayattilaninnumulllla rakssakk eetoraallakkum arrahatayunntt. ataatu raajyattinrre kalllivukallakkanusariccum deeshiiya samrambhangngallekkonnttum antarradeeshiiya sahakarannam konnttum avaravarutte antassinnu aparityaajyamaaya saamudaayikavum saamskaarikavum saampattikavumaaya avakaashangngalle neettunnatinnum tanrre svatantramaaya vyaktitvatte paripoossippikkunnatinnum eetoraallakkum adhikaaramullllataann.
23-00	vakupp 23.
23-01	pravrttiyettukkuvaanum, svatantramaayi pravrttiye tiranynyettukkuvaanumulllla adhikaaram ellaavarrakkumunntt. gunnakaravum niitiparavumaaya pravrtti nibandhanakallakkum pravrttiyillaaymayilaninnu rakssaneettunnatinnum ellaavarum arraharaann.
23-02	tulyamaaya pravrttiyettuttaala tulyamaaya shampallattinn (yaatoru tarattilulllla vyatyaasavum kuuttaate) ellaavarum arraharaann.
23-03	pravrttiyettukkunna eetoraallakkum kuttumbasameetam manussyarrakk yoojicca jiivitam nayikkattakkataaya shampallattinnu arrahatayunntt. aavashyamengkila saamudaayikamaaya marrrru rakssakallakkum avana arrahanaann.
23-04	avaravarutte taalapparyangngallutte rakssakku veenntti eetoraallakkum pravrttisamghattanakalla ruupiikarikkaanum attaram samghattanakallila ceeruvaanum adhikaaramullllataann.
24-00	vakupp 24.
24-01	nyaayamaaya pravrttisamayam ittakkittakku shampallattoottukuuttiya olllivudivasangngalla, olllivusamayam, vishramam itukallakk eetoraallakkum avakaashamullllataann.
25-00	vakupp 25.
25-01	bhakssannam, vastram, vaidyasahaayam mutalaayavaye sambandhiccu tanikkum tanrre kuttumbattinnum matiyaaya oru jiivitariitikk eetoraallakkum adhikaaramullllataann. pravrttiyillaayma, sukhakkeett, anaaroogyam, vaidhavyam, praayaadhikyam ennuveenntta aparihaaryamaaya marrrreetengkilumoravasthayilum eetoraallakkum samudaayattilaninnu rakssa coodikkuvaanulllla arrahatayunntt.
25-02	shishukkallum prasaviccu kittakkunna striikallum pratyeekaparicarannangngallakkum arraharaann. nyaayamaaya vivaaha bandhattilaninnu janiccataayaalum allengkilum veennttatilla, samudaayattila ninnu tulyamaaya rakssakk ellaa shishukkallum arraharaann.
26-00	vakupp 26.
26-01	vidyaabhaasattinn ellaavarrakkum avakaashamunntt. elimennttarri vidyaabhyaasamengkilum saujanyamaayirikkeennttataann. elimennttarri vidyaabhyaasam nirrabandhamaayirikkeennttatumaann. saangkeetika vidyaabhyaasam potuvaayi siddhikkattakka nilakkum uparividyaabhyaasam yoogyatakkanusariccu ellaavarrakkum tulyamaayi praveeshanamulllla nilakkumaayirikkeennttataann.
26-02	vyaktitvattinrre paripuurrannnnavallarraccakkum maussyaavakaashangngalleeyum svaatantryatteeyum svaatantryatteeyum bahumaanikkunnatinnumaayirikkannam vidyaabhyaasam ceyyikkunnat. janangngallakkittayila sauhaarraddavum sahissnnutayum pularrattuka lookasamaadhaanattinnaayi pravarrattikkunna aikyaraassttrasamitiyutte pravarrattanangngalle puroogamippikkuka ennivayellaam vidyaabhyaasam konntt saadhikkeennttataann.
26-03	eetu tarattilulllla vidyaabhyaasamaann tangngallutte kuttttikk nalakeennttatenn munakuutttti tiirraccayaakkuvaanulllla adhikaaram rakssitaakkanmaarrakkunnttaayirikkunnataann.
27-00	vakupp 27.
27-01	samudaayattile saamskaarika samrambhangngallila pangkettukkunnatinnum, kalakalle aasvadikkunnatinnum, shaastriiya puroogatiyilum tanmuulamunnttaakunna gunnangngallilum bhaagabhaakkaavunnatinnum ellaavarrakkum avakaashamullllataann.
27-02	kalaakaaranum granthakaaranum shaastriiyamaaya kannttupittuttangngalla nattattunnavanu avaravarutte prayatnaphalangngallila ninnunnttaavunna dhaarrammikavum bhautikavumaaya aadaayangngalle surakssitangngallaakkuvaanulllla avakaashangngalla unntt.
28-00	vakupp 28.
28-01	ii prakhyaapanattila pratipaadiccittttulllla adhikaarasvaatantryangngalle kaivaruttakka riitiyilulllla saamudaayikavum antarraraassttriiyavumaaya oru jiivitattootinn ellaavarum arraharaann.
29-00	vakupp 29.
29-01	vyaktitvattinrre svatantravum puurrannnnavumaaya vallarraccaye susaadhyamaakkunna samudaayattinnuveenntti pravarrattikkayennullllat eetoraallutteeyum kattamayaann.
29-02	niyamaanusrtamaayi anyarutte avakaashangngalleeyum svaatantryatteeyum vakaveccu kottukkuka, sadaacaara paaramparyatte pularrattuka, potujanaksseematte nilanirrattuka ennii tatvangngalle maanadannddamaayettuttittttaayirikkannam eetoraallum avarutte avakaashatteeyum svaatantryatteeyum pravrttiyila konnttuvareennttat.
29-03	aikyaraassttrasamitiyutte tatvangngallakkum aavashyangngallakkum etiraayi orikkalum ii avakaashangngalle upayoogikkuvaana paattullllatalla.
30-00	vakupp 30.
30-01	oru raajyattinnoo, vakuppinnoo, vyaktikkoo issttamulllla pravrttikallilellaameerrappettaamennoo, itilattangngiyirikkunna tatvangngallakketiraayittanne entengkilum pravarrattikkaamennoo ulllla riitiyila ii prakhyaapanatte vyaakhyaanikkaana paattullllatalla.
