11-00	kurrrravaalliykku vaadikkunnatinnu sakala sandarbhangngallum nalki niyamaanusrtamaayi parasyamaaya oru vicaarannakku sheessam kurrrram telliyunnatuvare eetoru kurrrravaalliyeeyum niraparaadhiyennu karuteennttataann.
11-01	nilavilirikkunna niyamangngallkkanusaricca shikssakall maatramee eetoraallkkum nalkuvaan paattulllluu.
12-00	vakupp 12.
12-01	kaarannam kuuttaate yaatoraallutte svakaaryajiivitattilum kuttumbajiivitattilum ellluttukuttukallilum kai kattattuvaan paattullllatalla ennutanneyalla, yaatoraallutte svabhaavatteeyum antassineeyum kaarannam kuuttaate aaksseepikkuvaanum paattullllatalla. aarengkilum itinnetiraayi pravrttikkukayaannengkil niyamaanusrtamaaya rakssaneettuvaan eetoraallkkum adhikaaramullllataann.
13-00	vakupp 13.
13-00	ataat raajyaatirttiykkullllil svatantramaayi taamasikkunnatinnum sanycarikkunnatinnum eetoraallkkum avakaashamullllataann.
13-01	tanrre svantam raajyavum marrrreetoru raajyavum vittunnatinnum tanrre raajyatteeykku mattangngivarunnatinumulllla adhikaaram eetoraallkkumullllataann.
14-00	vakupp 14.
14-00	upadravangngallil ninn rakssateetti anyaraajyangngallil jiivikkuvaanulllla adhikaaram ellaavarkkum ullllataann.
14-01	raassttriiyangngallallaatta kurrrrangngallkkum aikyaraassttra samghattanaatatvangngallkkum etiraaya krtyangngallkkum meelpparranynya niyamam baadhakamalla.
15-00	vakupp 15.
15-00	pauratvattin ellaavarkkum avakaashamunntt
15-01	akaarannamaayi yaatoraallilninnum pauratvam ettuttukallayaan paattilla. atupoole tanne pauratvam maarrrruvaanulllla avakaashatte tattayuvaanum paattilla.
16-00	vakupp 16.
16-00	jaatimatadeeshabheedamenyee praayapuurtti vanna eetoraallkkum vivaaham ceytu kuttumbasthanaakaanulllla avakaashamunntt. vivaahitaraakuvaanum vaivaahikajiivitam nayikkuvaanum vivaahamoocanattinnum avarkku tulyaavakaashangngallunntt.
16-01	vadhuuvaranmaarutte puurnnnnasammatattoottukuutti maatramee vivaahabandhattileerppettaan paattulllluu.
16-02	kuttumbam samudaayattinrre svaabhaavikavum attisthaanaparavumaaya ghattakamaayatinaal atu samudaayattil ninnum raajyattil ninnum rakssaye arhikkunnu.
17-00	vakupp 17.
17-00	svantamaayum kuuttttukuuttiyum vastuvahakallutte uttamasthanaakuvaan eetoraallkkum avakaashamunntt.
17-01	kaarannamkuuttaate aarutte mutalum pitticcettukkuvaan paattullllatalla.
18-00	vakupp 18.
18-01	svatantracintakkum svatantra matavishvaasattinum ellaavarkkum adhikaaramunntt. orrrrakkaayoo kuuttttamaayittanneeyoo matam maarruvaanum parasyamaayoo rahasyamaayoo tanrre matavishvaasangngalle prakattippikkuvaanum aacarikkuvaanum aaraadhikkaanumulllla adhikaaravum itiltanne attangngiyirikkunnu.
19-00	vakupp 19.
19-01	svatantramaaya abhipraayaprakattanattinnu ellaavarkkum adhikaaramunntt. ataayat yaatoru tattassavumkuuttaate abhipraayangngalle aaraayuvaanum marrrrullllavarkk eetorupaadhiyil kuuttiyum yaatoratirttikalleyum kannakkaakkaate ellaayittattumettikkuvaanulllla adhikaaravumunnttennu taalpparyam.
20-00	vakupp 20.
20-00	samaadhaanaparamaayi yoogam ceerunnatinn ellaavarkkum adhikaaramunntt.
20-01	oru pratyeeka samghattil ceeruvaan aareyum nirbandhikkuvaan paattullllatalla.
21-00	vakupp 21.
21-00	neerittttoo svatantramaayi tiranynyettukkappetttta pratinidhikall valllikkoo avaravarutte raajyattile bharannattil pangkettukkuvaan ellaavarkkum adhikaaramunntt.
21-01	avaravarutte raajyatte potukaaryangngallil praveeshikkaan ellaavarkkum tulyamaaya avakaashamunntt.
21-02	janahitamaayirikkannam bharannaadhikaarattinrre attisthaanam. janangngallutte hitam ittakkittakkunnttaavunna svatantramaaya potutiranynyettuppukallkonntt reekhappettuttunnataann. tiranynyettuppu svakaarya voottttu sampradaayattiloo tattulyamaayatum svatantravumaaya marrrreetengkilum vidhattiloo aayirikkannam
22-00	vakupp 22.
22-01	samudaayattile oramgamaayatukonnttu samudaayattilninnumulllla rakssakk eetoraallkkum arhatayunntt. ataatu raajyattinrre kalllivukallkkanusariccum deeshiiya samrambhangngallekkonnttum antardeeshiiya sahakarannam konnttum avaravarutte antassinnu aparityaajyamaaya saamudaayikavum saamskaarikavum saampattikavumaaya avakaashangngalle neettunnatinnum tanrre svatantramaaya vyaktitvatte paripoossippikkunnatinnum eetoraallkkum adhikaaramullllataann.
23-00	vakupp 23.
23-00	pravrttiyettukkuvaanum, svatantramaayi pravrttiye tiranynyettukkuvaanumulllla adhikaaram ellaavarkkumunntt. gunnakaravum niitiparavumaaya pravrtti nibandhanakallkkum pravrttiyillaaymayilninnu rakssaneettunnatinnum ellaavarum arharaann.
23-01	tulyamaaya pravrttiyettuttaal tulyamaaya shampallattinn (yaatoru tarattilulllla vyatyaasavum kuuttaate) ellaavarum arharaann.
23-02	pravrttiyettukkunna eetoraallkkum kuttumbasameetam manussyarkk yoojicca jiivitam nayikkattakkataaya shampallattinnu arhatayunntt. aavashyamengkil saamudaayikamaaya marrrru rakssakallkkum avan arhanaann.
23-03	avaravarutte taalpparyangngallutte rakssakku veenntti eetoraallkkum pravrttisamghattanakall ruupiikarikkaanum attaram samghattanakallil ceeruvaanum adhikaaramullllataann.
24-00	vakupp 24.
24-01	nyaayamaaya pravrttisamayam ittakkittakku shampallattoottukuuttiya olllivudivasangngall, olllivusamayam, vishramam itukallkk eetoraallkkum avakaashamullllataann.
25-00	vakupp 25.
25-00	bhakssannam, vastram, vaidyasahaayam mutalaayavaye sambandhiccu tanikkum tanrre kuttumbattinnum matiyaaya oru jiivitariitikk eetoraallkkum adhikaaramullllataann. pravrttiyillaayma, sukhakkeett, anaaroogyam, vaidhavyam, praayaadhikyam ennuveenntta aparihaaryamaaya marrrreetengkilumoravasthayilum eetoraallkkum samudaayattilninnu rakssa coodikkuvaanulllla arhatayunntt.
25-01	shishukkallum prasaviccu kittakkunna striikallum pratyeekaparicarannangngallkkum arharaann. nyaayamaaya vivaaha bandhattilninnu janiccataayaalum allengkilum veennttatilla, samudaayattil ninnu tulyamaaya rakssakk ellaa shishukkallum arharaann.
26-00	vakupp 26.
26-00	vidyaabhaasattinn ellaavarkkum avakaashamunntt. elimennttarri vidyaabhyaasamengkilum saujanyamaayirikkeennttataann. elimennttarri vidyaabhyaasam nirbandhamaayirikkeennttatumaann. saangkeetika vidyaabhyaasam potuvaayi siddhikkattakka nilakkum uparividyaabhyaasam yoogyatakkanusariccu ellaavarkkum tulyamaayi praveeshanamulllla nilakkumaayirikkeennttataann.
26-01	vyaktitvattinrre paripuurnnnnavallarccakkum maussyaavakaashangngalleeyum svaatantryatteeyum svaatantryatteeyum bahumaanikkunnatinnumaayirikkannam vidyaabhyaasam ceyyikkunnat. janangngallkkittayil sauhaarddavum sahissnnutayum pularttuka lookasamaadhaanattinnaayi pravarttikkunna aikyaraassttrasamitiyutte pravarttanangngalle puroogamippikkuka ennivayellaam vidyaabhyaasam konntt saadhikkeennttataann.
26-02	eetu tarattilulllla vidyaabhyaasamaann tangngallutte kuttttikk nalkeennttatenn munkuutttti tiirccayaakkuvaanulllla adhikaaram rakssitaakkanmaarkkunnttaayirikkunnataann.
27-00	vakupp 27.
27-00	samudaayattile saamskaarika samrambhangngallil pangkettukkunnatinnum, kalakalle aasvadikkunnatinnum, shaastriiya puroogatiyilum tanmuulamunnttaakunna gunnangngallilum bhaagabhaakkaavunnatinnum ellaavarkkum avakaashamullllataann.
27-01	kalaakaaranum granthakaaranum shaastriiyamaaya kannttupittuttangngall nattattunnavanu avaravarutte prayatnaphalangngallil ninnunnttaavunna dhaarmmikavum bhautikavumaaya aadaayangngalle surakssitangngallaakkuvaanulllla avakaashangngall unntt.
28-00	vakupp 28.
28-01	ii prakhyaapanattil pratipaadiccittttulllla adhikaarasvaatantryangngalle kaivaruttakka riitiyilulllla saamudaayikavum antarraassttriiyavumaaya oru jiivitattootinn ellaavarum arharaann.
29-00	vakupp 29.
29-00	vyaktitvattinrre svatantravum puurnnnnavumaaya vallarccaye susaadhyamaakkunna samudaayattinnuveenntti pravarttikkayennullllat eetoraallutteeyum kattamayaann.
29-01	niyamaanusrtamaayi anyarutte avakaashangngalleeyum svaatantryatteeyum vakaveccu kottukkuka, sadaacaara paaramparyatte pularttuka, potujanaksseematte nilanirttuka ennii tatvangngalle maanadannddamaayettuttittttaayirikkannam eetoraallum avarutte avakaashatteeyum svaatantryatteeyum pravrttiyil konnttuvareennttat.
29-02	aikyaraassttrasamitiyutte tatvangngallkkum aavashyangngallkkum etiraayi orikkalum ii avakaashangngalle upayoogikkuvaan paattullllatalla.
30-00	vakupp 30.
30-01	oru raajyattinnoo, vakuppinnoo, vyaktikkoo issttamulllla pravrttikallilellaameerppettaamennoo, itilattangngiyirikkunna tatvangngallkketiraayittanne entengkilum pravarttikkaamennoo ulllla riitiyil ii prakhyaapanatte vyaakhyaanikkaan paattullllatalla.
